,city,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,total_cases,year_recorded,month_recorded,total satellite vegetation index of city,standing water feature 2,standing water feature 3,standing water feature 4,standing water feature 5,standing water feature 6
83,sj,49,0.0802,0.14025,0.13362860000000001,0.13445710000000002,0.0,298.642857143,298.842857143,294.974285714,300.5,297.7,35.1,80.27571428569999,0.0,16.34,1.8,26.728571428600002,6.05714285714,30.6,23.3,141,1991,12,0.4885357,17.147603070000002,2817.6775714280698,1376.536084731912,0.11680532445923461,4.580818917577078
84,sj,50,-0.02665,0.2128,0.2224143,0.2289429,0.0,298.518571429,298.592857143,294.51428571400004,300.2,297.3,26.8,78.6214285714,0.0,15.8842857143,2.01428571429,25.6142857143,5.8571428571399995,29.4,21.7,108,1991,12,0.6375071999999999,17.08519296,2107.05428571352,1343.2622779332262,0.08927381745502999,4.474557887852186
85,sj,51,,0.04613333,0.1144,0.04045714,0.0,298.08428571400003,298.135714286,292.86571428599996,299.6,296.6,8.76,72.8614285714,0.0,14.3357142857,2.0714285714300003,25.0,6.15714285714,28.9,20.6,78,1991,12,,,638.2661142854639,,0.029238985313751666,
86,sj,52,0.12355,0.1237,0.13793329999999998,0.1297556,0.0,296.521428571,296.507142857,292.04571428599996,299.2,294.3,19.3,76.1271428571,0.0,13.635714285699999,2.2142857142900003,24.3571428571,6.18571428571,28.3,19.4,70,1991,12,0.5149389,9.93832077,1469.25385714203,756.575965017474,0.0645053475935829,2.528662984684071
87,sj,1,0.1251,0.15786670000000003,0.18528329999999998,0.18136670000000002,,,,,,,,,,,,,,,,81,1992,1,0.6496167,,,,,
88,sj,2,0.10083330000000001,0.073575,0.13871429999999998,0.1127857,200.85,297.912857143,298.12142857099997,294.457142857,300.4,296.1,18.3,81.3,200.85,15.878571428599999,2.3,25.657142857100002,7.5,30.6,20.6,104,1992,1,0.4259083,7.79412189,1487.79,633.662109657,0.06091877496671106,2.109394506181758
89,sj,3,0.2224,0.2299,0.19845710000000003,0.1994143,3.12,297.338571429,297.48571428599996,294.467142857,300.2,295.6,19.8,84.1171428571,3.12,15.8328571429,1.8571428571400002,25.471428571399997,6.17142857143,31.1,21.7,90,1992,1,0.8501714,16.83339372,1665.5194285705802,1415.9769843150502,0.06595602931379081,4.716778761875584
90,sj,4,0.12253330000000001,0.13105,0.18884289999999998,0.1688714,0.0,297.091428571,297.335714286,293.021428571,299.5,295.6,5.11,78.2914285714,0.0,14.4828571429,2.3571428571400004,24.8571428571,7.44285714286,30.6,20.0,85,1992,1,0.6112976,3.123730736,400.06919999985405,244.5613417938308,0.017061769616026713,0.8165654150044434
91,sj,5,,0.0483,0.1736714,0.1919286,0.0,297.42,297.55,292.718571429,299.3,295.5,6.5,75.22,0.0,14.1857142857,2.44285714286,24.8,6.58571428571,28.9,20.0,55,1992,1,,,488.93,,0.021717340461075842,
92,sj,6,0.1016,0.0846,0.11171669999999999,0.18795710000000002,0.0,296.92,297.12857142900003,292.61714285700003,300.7,294.5,16.2,77.05857142859999,0.0,14.1228571429,3.4,24.714285714299997,7.3571428571399995,30.6,20.0,53,1992,2,0.4858738,7.87115556,1248.3488571433197,606.540002945882,0.05387429331559694,2.0170934584166345
93,sj,7,,0.1305,0.1957429,0.17885710000000002,,297.798571429,298.05714285700003,294.65,300.2,295.3,20.1,82.8757142857,,16.06,2.2,26.028571428600003,6.57142857143,32.2,20.0,65,1992,2,,,1665.80185714257,,0.0669553630912725,
94,sj,8,,0.1844667,0.1946143,0.20305710000000002,,297.898571429,298.107142857,293.62857142900003,300.1,296.3,4.4,77.2957142857,,15.0128571429,2.58571428571,25.7571428571,7.385714285710001,33.9,21.7,33,1992,2,,,340.10114285708005,,0.014661779406864379,
95,sj,9,0.10705,0.0815,0.1652429,0.1630571,,297.472857143,297.678571429,292.967142857,299.3,296.3,14.4,76.0371428571,,14.3814285714,2.41428571429,25.285714285700003,6.17142857143,29.4,21.7,38,1992,2,0.51685,7.442640000000001,1094.93485714224,565.9170809139667,0.04811226194453725,1.890802141376434
96,sj,10,,0.18218,0.19108570000000002,0.1928571,0.0,297.651428571,297.8,293.317142857,299.8,295.7,5.5,76.8785714286,0.0,14.701428571400001,2.3142857142900004,25.657142857100002,7.814285714289999,31.1,20.6,59,1992,3,,,422.83214285729997,,0.018345563709139426,
97,sj,11,0.08685,0.09015,0.128,0.1551,23.22,297.63428571400004,297.785714286,293.54,299.6,296.1,12.6,78.0571428571,23.22,14.944285714300001,2.51428571429,25.785714285700003,7.75714285714,31.7,21.7,40,1992,3,0.4601,5.79726,983.51999999946,452.51755199975156,0.04205607476635514,1.510405714284885
98,sj,12,0.05305,0.08405,0.1417714,0.13451429999999998,0.0,297.947142857,298.15,293.708571429,300.4,295.5,3.56,77.5057142857,0.0,15.135714285699999,2.7,26.1,7.8571428571399995,31.1,21.7,37,1992,3,0.41338569999999997,1.471653092,275.920342857092,114.06152407621897,0.011850865512649801,0.3796988151671737
99,sj,13,,,0.1348429,0.1068,0.0,297.218571429,297.428571429,293.578571429,300.3,295.8,21.0,80.2385714286,0.0,14.968571428599999,2.8,26.2,5.71428571429,32.2,22.2,29,1992,3,,,1685.0100000006,,0.06993006993006992,
100,sj,14,0.09995,0.07765,0.1930667,0.1769,122.27,297.982857143,298.071428571,293.88428571400004,300.2,296.0,16.2,78.0671428571,122.27,15.264285714300001,2.74285714286,26.228571428600002,7.52857142857,31.1,21.7,30,1992,4,0.5475667,8.870580539999999,1264.6877142850199,692.5008782415912,0.05396402398401066,2.3067983952084985
101,sj,15,0.1039,0.1315,0.1224714,0.1243857,43.21,298.682857143,298.87857142900003,294.195714286,301.6,295.9,11.1,76.3757142857,43.21,15.6128571429,3.6142857142900002,26.985714285700002,7.84285714286,32.8,21.7,30,1992,4,0.4822571,5.35305381,847.7704285712699,408.8433083485378,0.03680371352785145,1.3555812611025788
102,sj,16,0.07515,0.09743333,0.1590286,0.17298570000000002,83.11,297.831428571,298.0,294.94285714299997,300.4,296.6,70.6,84.1842857143,83.11,16.3242857143,2.1428571428599996,26.8142857143,5.88571428571,31.7,22.8,28,1992,4,0.50459763,35.624592678,5943.41057142958,2999.030888460312,0.23501997336884153,9.983458350400506
103,sj,17,0.0922,0.1137,0.15141429999999997,0.1548286,36.16,298.088571429,298.257142857,294.048571429,300.6,296.5,25.8,78.4257142857,36.16,15.4528571429,2.82857142857,26.6714285714,7.24285714286,31.7,22.2,23,1992,4,0.5121429,13.213286819999999,2023.38342857106,1036.2614569203254,0.08582834331337325,3.447310235929226
104,sj,18,0.0125,0.0635,0.07031429,0.08944286,0.0,298.197142857,298.521428571,293.4,302.1,295.6,4.0,74.9328571429,0.0,14.9,3.6142857142900002,27.3714285714,6.5,33.9,23.3,24,1992,4,0.23575715000000003,0.9430286000000001,299.7314285716,70.663827365469,0.013240648791790797,0.23390873010747765
105,sj,19,0.10875,0.2169,0.1823286,0.2073571,13.92,298.335714286,298.44285714299997,294.221428571,302.1,296.0,45.0,78.48,13.92,15.75,3.0,26.785714285700003,6.914285714289999,33.9,22.2,29,1992,5,0.7153357,32.1901065,3531.6000000000004,2526.2795581200003,0.14895729890764647,8.362395094736842
106,sj,20,0.101875,-0.0088,0.14206670000000002,0.1259,2.94,298.33428571400003,298.51428571400004,294.275714286,300.4,296.4,27.5,78.38142857140001,2.94,15.6871428571,2.22857142857,27.4428571429,5.95714285714,31.1,22.8,26,1992,5,0.3610417,9.92864675,2155.4892857135,778.2215160457878,0.0915446071904128,2.590617563401424
107,sj,21,0.1024,0.0686,0.06238333,0.0574,71.85,298.408571429,298.55714285700003,295.767142857,301.0,296.8,570.5,85.6471428571,71.85,17.2328571429,2.7142857142900003,27.8571428571,6.77142857143,32.8,23.3,23,1992,5,0.29078333,165.891889765,48861.694999975545,14208.16638153724,1.8953488372093024,47.20321056989116
108,sj,22,0.1215,,0.2191571,0.2130143,186.25,298.61571428599996,298.75,296.33428571400003,301.4,297.0,130.3,87.3014285714,186.25,17.8328571429,2.3571428571400004,27.4285714286,5.95714285714,31.7,23.9,20,1992,5,,,11375.37614285342,,0.4323158593231587,
109,sj,23,0.12165,0.13995,0.1100857,0.1022286,42.24,299.104285714,299.228571429,296.522857143,301.0,297.8,50.0,85.8271428571,42.24,17.9957142857,2.1142857142900002,27.5,6.914285714289999,31.7,22.8,19,1992,6,0.4739143,23.695715,4291.357142855,2033.7355164061275,0.16611295681063123,6.756596400020357
110,sj,24,0.08395,0.0856,0.10237139999999999,0.11177139999999999,43.21,298.901428571,298.964285714,296.154285714,300.5,297.6,43.8,84.87,43.21,17.57,1.9857142857099999,28.2,6.87142857143,32.8,24.4,20,1992,6,0.38369279999999995,16.805744639999997,3717.306,1426.3035475967997,0.14575707154742096,4.746434434598335
111,sj,25,0.10445,0.15315,0.18115710000000002,0.19208570000000003,52.07,298.93142857099997,298.957142857,296.042857143,301.0,297.0,37.1,84.2485714286,52.07,17.4414285714,2.0,28.285714285700003,6.74285714286,32.8,24.4,26,1992,6,0.6308428,23.404267880000003,3125.6220000010603,1971.776134222269,0.12325581395348838,6.5507512764859435
112,sj,26,0.1302,0.1302,0.13938,0.11475,52.96,299.56857142900003,299.55,296.38428571400004,301.8,298.0,33.7,82.7771428571,52.96,17.8071428571,1.72857142857,28.485714285700002,7.02857142857,32.8,23.9,29,1992,6,0.51453,17.339661000000003,2789.5897142842705,1435.3275956906857,0.11166335321404905,4.755889979094386
113,sj,27,0.1194,0.1439,0.1693286,0.1684714,10.74,300.17714285700004,300.37857142900003,296.275714286,301.8,298.3,10.0,79.33428571430001,10.74,17.6671428571,2.27142857143,29.228571428600002,6.6428571428600005,33.3,25.6,31,1992,7,0.6011,6.010999999999999,793.3428571430001,476.8783914286573,0.03313452617627568,1.5801139543693086
114,sj,28,,0.192,0.14685710000000002,0.1530714,1.86,300.285714286,300.564285714,296.198571429,302.2,298.7,5.4,78.4971428571,1.86,17.5685714286,2.7857142857099997,28.728571428600002,6.61428571429,32.8,24.4,28,1992,7,,,423.88457142834005,,0.017868960953011253,
115,sj,29,0.11199999999999999,0.1255,0.14214000000000002,0.18253329999999998,94.14,299.79,299.828571429,296.052857143,301.8,298.0,46.1,80.15,94.14,17.43,2.0,27.6285714286,6.04285714286,31.7,23.9,26,1992,7,0.5621733,25.91618913,3694.9150000000004,2077.1825587695002,0.1527501656726309,6.88264598664513
116,sj,30,-0.1396,0.059179999999999996,0.13712860000000002,0.1288714,33.51,299.227142857,299.37142857099997,295.875714286,301.1,298.0,69.04,81.9842857143,33.51,17.2485714286,2.02857142857,27.5571428571,6.8571428571399995,31.7,23.3,32,1992,7,0.18558000000000002,12.812443200000002,5660.195085715272,1050.4190040070405,0.2292925938226503,3.488605127887879
117,sj,31,0.0539,0.1261333,0.13377139999999998,0.14991429999999997,31.12,299.025714286,299.107142857,295.745714286,300.8,297.7,58.8,82.3457142857,31.12,17.1142857143,1.8142857142900002,27.971428571399997,6.92857142857,32.2,22.8,35,1992,7,0.46371899999999994,27.266677199999997,4841.9279999991595,2245.2940102316097,0.1954787234042553,7.464408278695511
118,sj,32,0.152675,0.173275,0.15004289999999998,0.14505710000000002,59.22,299.755714286,299.914285714,296.158571429,301.5,297.6,27.1,80.7842857143,59.22,17.5471428571,2.4285714285699997,28.0714285714,6.1,31.7,23.3,33,1992,8,0.6210500000000001,16.830455000000004,2189.25414285753,1359.6362854216693,0.08988391376451078,4.509573085975686
119,sj,33,0.16395,0.12665,0.2150571,0.2192714,65.55,299.215714286,299.221428571,296.007142857,301.3,297.8,81.8,82.75,65.55,17.4157142857,1.9571428571400002,27.6714285714,7.55714285714,31.7,22.8,30,1992,8,0.7249285000000001,59.299151300000005,6768.95,4907.004770075,0.2714902090939263,16.28610942607036
120,sj,34,0.1146,0.1368,0.18558570000000002,0.1925714,68.22,299.491428571,299.73571428599996,296.214285714,301.9,298.3,61.6,82.3171428571,68.22,17.6014285714,2.2428571428599997,28.214285714299997,6.92857142857,33.9,24.4,52,1992,8,0.6295571,38.78071736,5070.73599999736,3192.3178510239377,0.20404107320304737,10.574090265067698
121,sj,35,0.0875,0.0817,0.1799429,0.22175709999999998,27.7,300.067142857,300.157142857,296.05714285700003,302.2,298.1,28.9,78.86428571430001,27.7,17.4585714286,2.4285714285699997,28.271428571399998,6.82857142857,32.2,23.9,59,1992,8,0.5709,16.49901,2279.17785714327,1301.1826386430928,0.09563203176704169,4.305700326416588
122,sj,36,,0.2175,0.12401430000000001,0.12565710000000002,61.55,300.108571429,300.157142857,296.17571428599996,302.0,298.4,34.36,79.2042857143,61.55,17.564285714300002,2.2,28.728571428600002,7.485714285710001,34.4,24.4,67,1992,9,,,2721.4592571433477,,0.1137748344370861,
123,sj,37,0.123975,0.1768,0.2357429,0.2148286,21.34,299.727142857,299.757142857,295.937142857,302.2,298.2,87.2,79.93,21.34,17.3528571429,2.02857142857,28.028571428600003,6.54285714286,32.2,23.9,65,1992,9,0.7513465000000001,65.51741480000001,6969.896000000001,5236.806964964001,0.2885506287227002,17.328944291740573
124,sj,38,0.0519,0.07226667,0.1775714,0.1588143,41.32,299.978571429,300.071428571,296.111428571,302.2,298.4,32.6,79.52571428569999,41.32,17.5414285714,2.34285714286,28.1428571429,7.085714285710001,32.8,23.9,74,1992,9,0.46055237000000004,15.014007262000002,2592.5382857138197,1193.999651801237,0.10787557908669757,3.9510246585083952
125,sj,39,0.1435,0.1435,0.1984,0.2122714,95.55,299.292857143,299.37857142900003,296.281428571,301.4,297.9,116.79,83.7,95.55,17.7514285714,2.04285714286,27.5571428571,7.24285714286,32.8,23.3,70,1992,9,0.6976713999999999,81.48104280599999,9775.323,6819.9632828622,0.3874917053749171,22.627615404320505
126,sj,40,0.1972,0.12715,0.15813329999999998,0.09435,97.7,299.624285714,299.707142857,296.13,302.3,297.6,34.2,81.2971428571,97.7,17.6042857143,2.3,27.971428571399997,7.22857142857,33.3,23.3,61,1992,9,0.5768333,19.72769886,2780.3622857128203,1603.805552463269,0.11313264968574265,5.305344202657191
127,sj,41,0.137225,0.10745,0.17718570000000003,0.1911,23.1,300.267142857,300.328571429,296.424285714,302.8,298.3,19.4,79.7371428571,23.1,17.8971428571,3.25714285714,28.8857142857,7.8,35.0,23.9,53,1992,10,0.6129607000000001,11.891437580000002,1546.9005714277398,948.1892570927477,0.06406869220607661,3.1314044157620464
128,sj,42,0.3371,0.1979,0.19458570000000003,0.18322860000000002,18.95,300.11857142900004,300.228571429,295.892857143,302.6,297.7,11.3,77.83428571430001,18.95,17.3085714286,2.97142857143,29.157142857100002,7.114285714289999,33.3,25.0,76,1992,10,0.9128143,10.31480159,879.5274285715901,802.845214042376,0.03734302709847984,2.6531566888379907
129,sj,43,-0.0156,0.0312,0.1042167,0.11298330000000001,12.18,299.848571429,299.914285714,295.645714286,301.6,298.4,21.5,77.8757142857,12.18,17.0442857143,2.51428571429,28.657142857100002,7.45714285714,32.8,23.9,61,1992,10,0.2328,5.0052,1674.3278571425499,389.7835251427856,0.07128647214854111,1.2923856934442493
130,sj,44,0.1242,0.1254,0.1156,0.1124286,80.58,299.802857143,299.842857143,295.805714286,302.3,297.0,25.0,78.91,80.58,17.247142857100002,3.02857142857,28.6714285714,7.285714285710001,33.3,23.9,57,1992,10,0.4776286,11.940715,1972.75,942.24182065,0.08269930532583526,3.1169097606682103
131,sj,45,0.0866,0.1209667,0.2244429,0.2498571,64.0,299.80714285700003,299.85,296.27,301.5,298.5,27.7,81.0528571429,64.0,17.73,2.0714285714300003,28.3857142857,7.7,33.3,22.2,44,1992,11,0.6818666999999999,18.887707589999998,2245.16414285833,1530.9026650491378,0.09187396351575455,5.077620779599131
132,sj,46,0.11800000000000001,0.1422,0.08945,0.0668,40.06,299.041428571,299.207142857,295.07428571400004,300.9,297.4,31.72,79.0128571429,40.06,16.481428571400002,2.41428571429,27.5428571429,6.84285714286,31.7,22.8,34,1992,11,0.41645,13.209793999999999,2506.287828572788,1043.7435662091375,0.10541708208707212,3.4687390036860672
133,sj,47,0.0764,0.05613333,0.1343714,0.06401429,43.44,298.342857143,298.285714286,294.652857143,300.6,296.6,49.97,80.2557142857,43.44,16.067142857100002,1.8285714285699999,26.6857142857,7.0,31.1,22.2,47,1992,11,0.33091901999999995,16.536023429399997,4010.3780428564287,1327.110371771567,0.1662341982701264,4.4148714962460645
134,sj,48,0.0971,0.10263330000000001,0.16171429999999998,0.11982860000000001,47.42,298.664285714,298.742857143,296.041428571,301.1,296.9,128.1,85.5871428571,47.42,17.5285714286,2.0,27.4,6.77142857143,32.8,23.3,60,1992,11,0.48127620000000004,61.65148122,10963.71299999451,5276.574130527958,0.42544005313849215,17.52432457830607
135,sj,49,0.1083,0.074125,0.17506670000000002,0.15275,53.73,298.46,298.55,295.25285714299997,300.6,297.0,54.8,82.6485714286,53.73,16.678571428599998,1.92857142857,26.6285714286,7.24285714286,31.1,22.2,60,1992,12,0.5102417,27.96124516,4529.14171428728,2310.956967838856,0.1823020625415835,7.687814264267652
136,sj,50,0.0547,0.1099,0.1981571,0.21596669999999998,86.28,298.734285714,298.914285714,294.65,300.5,297.5,19.23,78.3114285714,86.28,16.0242857143,2.1142857142900002,26.9142857143,7.185714285710001,31.1,22.2,53,1992,12,0.5787238,11.128858674,1505.928771428022,871.5168211301564,0.06399334442595674,2.900222366489705
137,sj,51,,0.066425,0.19234289999999998,0.1941286,0.0,298.285714286,298.507142857,293.828571429,300.7,296.4,24.94,76.66142857140001,0.0,15.251428571400002,2.6428571428599996,26.6857142857,8.385714285710002,32.2,21.7,36,1992,12,,,1911.9360285707164,,0.08293980711672765,
138,sj,52,-0.01008,0.06821667,0.0869,0.0733125,0.0,297.172857143,297.35,292.8,299.1,296.1,23.8,76.7571428571,0.0,14.3242857143,1.92857142857,25.9142857143,6.485714285709999,29.4,21.7,31,1992,12,0.21834916999999998,5.196710245999999,1826.8199999989802,398.8846307391773,0.07957204948177866,1.3336162846512112
139,sj,53,,,,,,,,,,,,,,,,,,,,30,1993,1,,,,,,
140,sj,1,0.02835,0.04366667,0.07865714,0.04645714,46.79,297.467142857,297.55,294.15,299.4,296.1,41.9,81.8785714286,46.79,15.52,1.9,25.8714285714,6.5,30.6,21.7,32,1993,1,0.19713095,8.259786805,3430.7121428583396,676.2995438982002,0.13994655978623916,2.258849512018037
141,sj,2,0.03006667,0.03785,0.13188570000000002,0.1092,0.0,297.331428571,297.342857143,293.06857142900003,299.2,296.2,27.5,77.1442857143,0.0,14.4671428571,1.7142857142899999,24.5,7.04285714286,28.3,20.6,28,1993,1,0.30900237,8.497565175,2121.46785714325,655.5385957360858,0.09191176470588236,2.190971242433442
142,sj,3,,0.11345,0.22605709999999998,0.22002860000000002,0.0,297.401428571,297.62857142900003,293.075714286,299.5,296.2,11.2,76.9842857143,0.0,14.49,2.2,24.8571428571,7.12857142857,30.0,20.0,33,1993,1,,,862.22400000016,,0.03739565943238731,
143,sj,4,0.06613333,0.05705,0.1303667,0.1473833,0.0,296.967142857,297.12857142900003,292.841428571,299.2,295.5,21.8,77.8628571429,0.0,14.3071428571,2.08571428571,24.4,6.1,28.9,20.0,33,1993,1,0.40093333,8.740346594,1697.41028571522,680.5483582280546,0.07286096256684492,2.2745600208156906
144,sj,5,0.047425,0.02253333,0.09238571,0.09468571,75.97,297.624285714,297.685714286,294.032857143,300.4,295.6,26.3,80.61,75.97,15.4528571429,2.08571428571,26.6714285714,7.6428571428600005,31.7,19.4,35,1993,2,0.25702975,6.759882425,2120.043,544.91412227925,0.08754993342210388,1.8139617918750002
145,sj,6,0.2738,0.0558,0.2020857,0.20478570000000001,0.0,296.594285714,296.8,292.87142857099997,299.7,294.7,14.3,79.8257142857,0.0,14.385714285699999,2.34285714286,25.4285714286,6.74285714286,30.0,20.6,22,1993,2,0.7364714,10.53154102,1141.50771428551,840.6877844506496,0.04771438104771439,2.8050977125480467
146,sj,7,0.11086669999999998,0.173375,0.2375143,0.2274143,14.71,297.76,297.971428571,293.342857143,299.6,296.4,7.2,76.5328571429,14.71,14.7528571429,2.48571428571,26.271428571399998,8.1,31.7,20.6,13,1993,2,0.7491703000000001,5.394026160000001,551.03657142888,412.8202335283455,0.02403204272363151,1.3779046512962132
147,sj,8,,0.1339,0.26992859999999996,0.2615857,0.0,296.768571429,296.87142857099997,292.301428571,300.1,294.6,21.5,76.2171428571,0.0,13.8271428571,2.77142857143,25.7,7.3,32.2,20.6,13,1993,2,,,1638.66857142765,,0.0716427857380873,
148,sj,9,0.1744667,0.1338,0.1584833,0.1399167,0.0,297.01428571400004,297.242857143,291.911428571,299.7,295.2,1.8,73.2257142857,0.0,13.4942857143,2.8,25.5714285714,8.15714285714,30.0,21.1,21,1993,3,0.6066667,1.09200006,131.80628571425999,79.96248439352725,0.006006006006006006,0.266808423068159
149,sj,10,0.09403333,0.214,0.20357139999999999,0.2538286,0.0,296.42571428599996,296.642857143,290.775714286,298.9,294.1,2.7,70.6457142857,0.0,12.5828571429,2.48571428571,24.9,7.614285714289999,29.4,19.4,17,1993,3,0.76543333,2.0666699910000004,190.74342857139,146.00137770701622,0.009033121445299433,0.48846228741055947
